itemId,title,genres,pop
1941,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,122
3454,Prince Valiant (1997),Adventure,6
3438,"I Love You, Don't Touch Me! (1998)",Drama|Romance,6
3608,Leather Jacket Love Story (1997),Drama|Romance,2
3507,Love Walked In (1998),Drama|Thriller,1
3211,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,13
2840,Kissing a Fool (1998),Comedy|Romance,29
2468,Krippendorf's Tribe (1998),Comedy,75
2508,Kurt & Courtney (1998),Documentary|Musical,57
2883,"Real Blonde, The (1997)",Comedy,19
2172,Mr. Nice Guy (1997),Action|Comedy,119
2484,Taste of Cherry (1997),Drama,17
2345,Character (Karakter) (1997),Drama,28
1948,Junk Mail (1997),Comedy|Thriller,3
2020,Species II (1998),Horror|Sci-Fi,144
2884,Major League: Back to the Minors (1998),Comedy,100
3296,Sour Grapes (1998),Comedy,8
3124,Wild Man Blues (1998),Documentary,36
2648,"Big Hit, The (1998)",Action|Comedy,133
2811,Tarzan and the Lost City (1998),Action|Adventure,25
3689,"Truce, The (1996)",Drama|War,1
2650,Black Dog (1998),Action|Thriller,34
2954,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,50
2221,"Friend of the Deceased, A (1997)",Comedy|Drama,3
3403,Go Now (1995),Drama,8
103,"Misérables, Les (1998)",Drama,179
2834,Still Breathing (1997),Comedy|Romance,19
1659,Clockwatchers (1997),Comedy,106
1058,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,610
3476,Little Men (1998),Drama,4
3484,Woo (1998),Comedy|Romance,8
2441,"Hanging Garden, The (1997)",Drama,14
1356,Lawn Dogs (1997),Drama,17
2283,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,44
1063,Godzilla (1998),Action|Sci-Fi,340
890,Bulworth (1998),Comedy,484
356,Fear and Loathing in Las Vegas (1998),Comedy|Drama,207
357,"Opposite of Sex, The (1998)",Comedy|Drama,419
3582,I Got the Hook Up (1998),Comedy,3
804,Almost Heroes (1998),Adventure|Comedy,41
1359,Hope Floats (1998),Comedy|Drama|Romance,277
2449,Insomnia (1997),Thriller,34
2428,Little Boy Blue (1997),Drama,2
2814,"Ugly, The (1997)",Horror|Thriller,5
894,"Perfect Murder, A (1998)",Mystery|Thriller,284
3173,Beyond Silence (1996),Drama,11
1685,Six Days Seven Nights (1998),Adventure|Comedy|Romance,339
1595,Can't Hardly Wait (1998),Comedy|Drama|Romance,210
2597,Cousin Bette (1998),Comedy,35
378,High Art (1998),Drama|Romance,97
3376,"Land Girls, The (1998)",Drama|War,12
3197,Passion in the Desert (1998),Adventure|Drama,6
2482,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,41
3320,Dear Jesse (1997),Documentary,4
2645,Dream for an Insomniac (1996),Drama|Romance,19
3192,Hav Plenty (1997),Comedy,4
2156,Henry Fool (1997),Comedy|Drama,82
3645,Marie Baie Des Anges (1997),Drama,1
3101,Mr. Jealousy (1997),Comedy|Romance,22
34,Mulan (1998),Animation|Children's,355
3535,Resurrection Man (1998),Drama|Thriller,1
251,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,662
2568,I Went Down (1997),Action|Comedy|Crime,24
932,Doctor Dolittle (1998),Comedy,366
272,Out of Sight (1998),Action|Crime|Romance,639
1940,Picnic at Hanging Rock (1975),Drama|Mystery,118
1755,Smoke Signals (1998),Comedy|Drama,271
3602,Voyage to the Beginning of the World (1997),Drama,1
457,Buffalo 66 (1998),Action|Comedy|Drama,234
133,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,790
590,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,470
2145,Madeline (1998),Children's|Comedy,84
1316,Small Soldiers (1998),Animation|Children's|Fantasy|War,257
288,Pi (1998),Sci-Fi|Thriller,437
1486,Whatever (1998),Drama,37
290,There's Something About Mary (1998),Comedy,958
1710,Plan 9 from Outer Space (1958),Horror|Sci-Fi,184
2336,Wings (1927),Drama|Romance|War,33
2152,"Broadway Melody, The (1929)",Musical,23
602,All Quiet on the Western Front (1930),War,178
2682,Cimarron (1931),Western,21
2308,Grand Hotel (1932),Drama,61
2684,Cavalcade (1933),Drama,4
1844,Mutiny on the Bounty (1935),Adventure,157
2509,"Great Ziegfeld, The (1936)",Musical,26
2685,"Life of Émile Zola, The (1937)",Drama,16
2104,You Can't Take It With You (1938),Comedy,64
2040,How Green Was My Valley (1941),Drama,77
2309,Mrs. Miniver (1942),Drama|War,54
1498,Going My Way (1944),Comedy,44
2105,"Lost Weekend, The (1945)",Drama,76
2148,"Best Years of Our Lives, The (1946)",Drama|War,161
2310,Gentleman's Agreement (1947),Drama,64
2523,Hamlet (1948),Drama,77
2337,All the King's Men (1949),Drama,86
2687,"Greatest Show on Earth, The (1952)",Drama,40
1847,From Here to Eternity (1953),Drama|Romance|War,263
101,On the Waterfront (1954),Crime|Drama,370
1549,Marty (1955),Drama|Romance,144
414,West Side Story (1961),Musical|Romance,539
637,Tom Jones (1963),Comedy,137
1624,"Man for All Seasons, A (1966)",Drama,152
1963,In the Heat of the Night (1967),Drama|Mystery,252
2043,Oliver! (1968),Musical,153
1730,Midnight Cowboy (1969),Drama,447
136,"French Connection, The (1971)",Action|Crime|Drama|Thriller,597
139,Rocky (1976),Action|Drama,798
140,Kramer Vs. Kramer (1979),Drama,321
1064,Ordinary People (1980),Drama,354
143,Chariots of Fire (1981),Drama,455
1264,Terms of Endearment (1983),Comedy|Drama,377
425,Out of Africa (1985),Drama|Romance,437
1070,"Last Emperor, The (1987)",Drama|War,455
41,Rain Man (1988),Drama,953
42,Driving Miss Daisy (1989),Drama,475
1663,Take the Money and Run (1969),Comedy,170
1628,Klute (1971),Drama|Mystery,197
1270,Repo Man (1984),Comedy|Sci-Fi,539
373,Metropolitan (1990),Comedy,143
673,Labyrinth (1986),Adventure|Children's|Fantasy,384
168,"Breakfast Club, The (1985)",Comedy|Drama,1042
1808,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,195
1810,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,193
1811,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,179
1812,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,143
1813,Freddy's Dead: The Final Nightmare (1991),Horror,159
1141,Friday the 13th (1980),Horror,219
1814,Friday the 13th Part 2 (1981),Horror,119
1505,Friday the 13th Part 3: 3D (1982),Horror,136
1679,Friday the 13th: The Final Chapter (1984),Horror,112
1815,Friday the 13th Part V: A New Beginning (1985),Horror,73
1816,Friday the 13th Part VI: Jason Lives (1986),Horror,71
1818,Friday the 13th Part VII: The New Blood (1988),Horror,63
1819,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,69
868,Halloween (1978),Horror,377
1732,Halloween II (1981),Horror,134
1733,Halloween III: Season of the Witch (1983),Horror,80
1734,Halloween 4: The Return of Michael Myers (1988),Horror,83
1735,Halloween 5: The Revenge of Michael Myers (1989),Horror,89
2382,Prom Night (1980),Horror,62
2383,Hello Mary Lou: Prom Night II (1987),Horror,39
3005,Prom Night III: The Last Kiss (1989),Horror,9
3006,Prom Night IV: Deliver Us From Evil (1992),Horror,11
1217,Child's Play (1988),Horror,174
2385,Child's Play 2 (1990),Horror,98
2387,Child's Play 3 (1992),Horror,65
1149,Poltergeist (1982),Horror|Thriller,558
2352,Poltergeist II: The Other Side (1986),Horror|Thriller,133
2388,Poltergeist III (1988),Horror|Thriller,80
431,"Exorcist, The (1973)",Horror,638
2623,Exorcist II: The Heretic (1977),Horror,80
2389,"Exorcist III, The (1990)",Horror,88
711,Lethal Weapon (1987),Action|Comedy|Crime|Drama,1130
713,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,691
163,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,554
715,Gremlins (1984),Comedy|Horror,535
1153,Gremlins 2: The New Batch (1990),Comedy|Horror,265
717,"Goonies, The (1985)",Adventure|Children's|Fantasy,496
166,"Mask of Zorro, The (1998)",Action|Adventure|Romance,696
1884,Polish Wedding (1998),Comedy,39
2928,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,9
724,Soylent Green (1973),Sci-Fi|Thriller,288
998,Metropolis (1926),Sci-Fi,273
737,Back to the Future Part II (1989),Comedy|Sci-Fi,828
738,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,812
311,"Poseidon Adventure, The (1972)",Action|Adventure,424
1090,Freaky Friday (1977),Children's|Comedy,132
739,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,267
1872,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,74
408,Babes in Toyland (1961),Children's|Fantasy|Musical,115
17,Bambi (1942),Animation|Children's,417
1092,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,441
1098,Dangerous Liaisons (1988),Drama|Romance,551
754,Dune (1984),Fantasy|Sci-Fi,562
2633,"Last Temptation of Christ, The (1988)",Drama,178
489,"Godfather: Part III, The (1990)",Action|Crime|Drama,537
2230,"Rapture, The (1991)",Drama|Mystery,102
1099,Lolita (1997),Drama|Romance,161
2392,Disturbing Behavior (1998),Horror|Thriller,101
1692,Mafia! (1998),Comedy|Crime,85
48,Saving Private Ryan (1998),Action|Drama|War,1872
329,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,47
2893,"$1,000,000 Duck (1971)",Children's|Comedy,23
2894,"Barefoot Executive, The (1971)",Children's|Comedy,30
768,"Black Cauldron, The (1985)",Animation|Children's,150
1724,"Black Hole, The (1979)",Sci-Fi,197
2665,Blackbeard's Ghost (1968),Children's|Comedy,37
2205,Blank Check (1994),Children's|Comedy,69
1799,Candleshoe (1977),Adventure|Children's|Comedy,40
1996,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,132
3586,Cheetah (1989),Adventure|Children's,1
778,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,86
779,Condorman (1981),Action|Adventure|Children's|Comedy,94
1108,D2: The Mighty Ducks (1994),Children's|Comedy,141
781,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,112
3142,"Devil and Max Devlin, The (1981)",Comedy,36
782,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,35
783,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,347
784,"Gnome-Mobile, The (1967)",Children's,13
2289,"Great Mouse Detective, The (1986)",Animation|Children's,96
785,"Happiest Millionaire, The (1967)",Comedy|Musical,25
1823,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,69
2869,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,75
1021,Hocus Pocus (1993),Children's|Comedy,131
1326,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,259
558,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,730
3099,Hot Lead and Cold Feet (1978),Comedy|Western,31
3181,In Search of the Castaways (1962),Adventure|Children's,13
2012,"Incredible Journey, The (1963)",Adventure|Children's,68
240,"Negotiator, The (1998)",Action|Thriller,574
1327,"Parent Trap, The (1998)",Children's|Drama,194
2255,BASEketball (1998),Comedy,136
3292,Full Tilt Boogie (1997),Documentary,5
2913,"Governess, The (1998)",Drama|Romance,53
3104,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,8
1120,Roger & Me (1989),Comedy|Documentary,554
1492,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,329
1446,Out of the Past (1947),Film-Noir,81
115,Doctor Zhivago (1965),Drama|Romance|War,388
2625,Fanny and Alexander (1982),Drama,78
2069,"Trip to Bountiful, The (1985)",Drama,94
279,Tender Mercies (1983),Drama,190
1538,And the Band Played On (1993),Drama,111
592,"'burbs, The (1989)",Comedy,208
2268,Fandango (1985),Comedy,45
3129,"Night Porter, The (Il Portiere di notte) (1974)",Drama,17
2919,Mephisto (1981),Drama|War,60
794,Blue Velvet (1986),Drama|Mystery,475
595,"Journey of Natty Gann, The (1985)",Adventure|Children's,120
596,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,458
2073,Kidnapped (1960),Children's|Drama,11
608,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,613
207,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,701
401,"Mighty Ducks, The (1992)",Children's|Comedy,250
1045,"Muppet Christmas Carol, The (1992)",Children's|Musical,176
2272,Newsies (1992),Children's|Musical,55
1046,101 Dalmatians (1961),Animation|Children's,396
2539,One Magic Christmas (1985),Drama|Fantasy,18
612,Peter Pan (1953),Animation|Children's|Fantasy|Musical,405
1617,Popeye (1980),Adventure|Comedy|Musical,361
1047,"Rescuers Down Under, The (1990)",Animation|Children's,183
624,"Rescuers, The (1977)",Animation|Children's,171
626,Return from Witch Mountain (1978),Children's|Sci-Fi,142
2183,"Return of Jafar, The (1993)",Animation|Children's|Musical,109
628,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,194
630,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,508
2980,"Shaggy D.A., The (1976)",Children's|Comedy,81
632,Sleeping Beauty (1959),Animation|Children's|Musical,362
1728,Something Wicked This Way Comes (1983),Children's|Horror,143
2342,Son of Flubber (1963),Children's|Comedy,56
2350,Song of the South (1946),Adventure|Animation|Children's|Musical,144
424,Splash (1984),Comedy|Fantasy|Romance,820
3478,Squanto: A Warrior's Tale (1994),Adventure|Drama,10
2286,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,143
1161,Tall Tale (1994),Adventure|Children's,27
2395,Tex (1982),Drama,35
767,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,675
827,Swing Kids (1993),Drama|War,138
1743,Halloween: H20 (1998),Horror|Thriller,150
769,L.A. Story (1991),Comedy|Romance,583
771,"Jerk, The (1979)",Comedy,395
1744,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,261
777,"Man with Two Brains, The (1983)",Comedy,226
1998,Grand Canyon (1991),Crime|Drama,247
2397,Graveyard Shift (1990),Horror|Thriller,52
1999,"Outsiders, The (1983)",Drama,180
205,Indiana Jones and the Temple of Doom (1984),Action|Adventure,786
1016,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,308
1017,Nineteen Eighty-Four (1984),Drama|Sci-Fi,210
1295,"Dead Zone, The (1983)",Horror|Thriller,252
1296,Maximum Overdrive (1986),Horror,108
1894,Needful Things (1993),Drama|Horror,171
2353,Cujo (1983),Horror|Thriller,182
1175,Children of the Corn (1984),Horror|Thriller,162
1020,All Dogs Go to Heaven (1989),Animation|Children's,154
556,"Addams Family, The (1991)",Comedy,491
557,Ever After: A Cinderella Story (1998),Drama|Romance,304
73,Snake Eyes (1998),Action|Crime|Mystery|Thriller,349
3449,"First Love, Last Rites (1997)",Drama|Romance,4
3137,Safe Men (1998),Comedy,14
2856,"Saltmen of Tibet, The (1997)",Documentary,3
2066,Atlantic City (1980),Crime|Drama|Romance,208
3182,Autumn Sonata (Höstsonaten ) (1978),Drama,20
1299,Who's Afraid of Virginia Woolf? (1966),Drama,215
577,Adventures in Babysitting (1987),Adventure|Comedy,374
1176,Weird Science (1985),Comedy,349
578,Doctor Dolittle (1967),Adventure|Musical,159
579,"Nutty Professor, The (1963)",Comedy,152
580,Charlotte's Web (1973),Animation|Children's,362
582,Watership Down (1978),Animation|Children's|Drama|Fantasy,209
1027,"Secret of NIMH, The (1982)",Animation|Children's,255
591,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,498
1034,"American Tail, An (1986)",Animation|Children's|Comedy,282
1035,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,140
1037,Legend (1985),Adventure|Fantasy|Romance,252
1301,Sixteen Candles (1984),Comedy,526
1038,Pretty in Pink (1986),Comedy|Drama|Romance,473
1340,St. Elmo's Fire (1985),Drama|Romance,255
2028,"Clan of the Cave Bear, The (1986)",Drama,152
1245,House (1986),Comedy|Horror,115
1246,House II: The Second Story (1987),Comedy|Horror,76
1185,"Gods Must Be Crazy, The (1980)",Comedy,470
2870,"Gods Must Be Crazy II, The (1989)",Comedy,98
1825,Air Bud: Golden Receiver (1998),Children's|Comedy,44
1044,"Avengers, The (1998)",Action|Adventure,213
1343,How Stella Got Her Groove Back (1998),Drama|Romance,98
1657,"Slums of Beverly Hills, The (1998)",Comedy,174
3307,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,6
2247,"Chambermaid on the Titanic, The (1998)",Romance,14
3198,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,11
301,Henry: Portrait of a Serial Killer (1990),Crime|Horror,156
1131,Rosemary's Baby (1968),Horror|Thriller,500
622,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,497
1904,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,122
1191,Attack of the Killer Tomatoes! (1980),Comedy|Horror,149
3212,Surf Nazis Must Die (1987),Drama,15
1905,Your Friends and Neighbors (1998),Drama,82
536,Return to Paradise (1998),Drama|Romance,102
188,Blade (1998),Action|Adventure|Horror,575
1762,Dance with Me (1998),Drama|Romance,56
2273,Dead Man on Campus (1998),Comedy,83
2165,Wrongfully Accused (1998),Action|Comedy,83
1625,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,151
3424,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,3
969,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,80
642,Beetlejuice (1988),Comedy|Fantasy,1046
3064,Déjà Vu (1997),Drama|Romance,12
1261,Rope (1948),Thriller,128
2079,Family Plot (1976),Comedy|Thriller,57
1552,Frenzy (1972),Thriller,66
3126,Topaz (1969),Thriller,30
2699,Torn Curtain (1966),Thriller,39
2334,Marnie (1964),Thriller,86
2347,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,74
1555,"Man Who Knew Too Much, The (1956)",Thriller,137
2015,"Trouble with Harry, The (1955)",Mystery|Thriller,104
3294,I Confess (1953),Thriller,11
1450,Strangers on a Train (1951),Film-Noir|Thriller,337
3295,Stage Fright (1950),Mystery|Thriller,18
368,54 (1998),Drama,165
1201,I Married A Strange Person (1997),Animation,17
2257,Why Do Fools Fall In Love? (1998),Drama,40
3335,"Merry War, A (1997)",Comedy,5
3380,See the Sea (Regarde la mer) (1997),Drama,5
678,Willow (1988),Action|Adventure|Fantasy,560
57,"Untouchables, The (1987)",Action|Crime|Drama,770
1140,Dirty Work (1998),Comedy,78
2166,Knock Off (1998),Action,21
3362,Firelight (1997),Drama,9
3701,Modulations (1998),Documentary,1
3263,Under Capricorn (1949),Drama,7
3162,"Paradine Case, The (1947)",Drama,14
1239,Lifeboat (1944),Drama|Thriller|War,140
2300,Shadow of a Doubt (1943),Film-Noir|Thriller,170
2302,Saboteur (1942),Thriller,60
1752,Mr. & Mrs. Smith (1941),Comedy,23
1534,Suspicion (1941),Mystery|Thriller,117
3282,Jamaica Inn (1939),Drama,4
1491,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,149
3426,Young and Innocent (1937),Crime|Thriller,7
2303,Sabotage (1936),Thriller,37
3206,Secret Agent (1936),Thriller,15
2071,"Man Who Knew Too Much, The (1934)",Thriller,91
3639,Waltzes from Vienna (1933),Comedy|Musical,1
3661,Number Seventeen (1932),Thriller,0
3298,Rich and Strange (1932),Comedy|Romance,7
3640,Elstree Calling (1930),Comedy|Musical,0
3685,Juno and Paycock (1930),Drama,1
3035,Murder! (1930),Mystery|Thriller,7
3461,Blackmail (1929),Thriller,8
3628,"Farmer's Wife, The (1928)",Comedy,3
3569,"Ring, The (1927)",Drama,1
3207,"Lodger, The (1926)",Thriller,18
2343,Rounders (1998),Crime|Drama,245
1903,Cube (1997),Sci-Fi|Thriller,169
3399,Digging to China (1998),Drama,4
3400,Let's Talk About Sex (1998),Drama,8
3496,One Man's Hero (1999),Drama|War,0
80,Simon Birch (1998),Drama,147
3039,Without Limits (1998),Drama,35
1620,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,59
1621,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,61
2540,My Bodyguard (1980),Drama,166
1257,Class (1983),Comedy,98
2408,"Grandview, U.S.A. (1984)",Drama,4
865,Broadcast News (1987),Comedy|Drama|Romance,551
3327,"Allnighter, The (1987)",Comedy|Romance,5
1304,Working Girl (1988),Comedy|Drama,358
3357,Stars and Bars (1988),Comedy,9
1355,Married to the Mob (1988),Comedy,264
1061,Say Anything... (1989),Comedy|Drama|Romance,651
1196,My Blue Heaven (1990),Comedy,162
1661,Men Don't Leave (1990),Drama,43
3308,"Cabinet of Dr. Ramirez, The (1991)",Comedy,2
659,Hero (1992),Comedy|Drama,129
1066,Toys (1992),Action|Comedy|Fantasy,289
3550,Choices (1981),Drama,1
2612,Young Doctors in Love (1982),Comedy,55
3036,Parasite (1982),Horror|Sci-Fi,18
3392,No Small Affair (1984),Comedy|Romance,9
3646,Master Ninja I (1984),Action,1
1266,Blame It on Rio (1984),Comedy|Romance,142
2410,Wisdom (1986),Action|Crime,39
1374,One Crazy Summer (1986),Comedy,121
1376,About Last Night... (1986),Comedy|Drama|Romance,216
1204,"Seventh Sign, The (1988)",Thriller,121
1912,We're No Angels (1989),Drama,57
1205,Nothing But Trouble (1991),Adventure|Comedy,53
1379,"Butcher's Wife, The (1991)",Comedy|Romance,140
2411,Mortal Thoughts (1991),Mystery|Thriller,51
59,"Few Good Men, A (1992)",Crime|Drama,751
1380,Indecent Proposal (1993),Drama,142
2734,Permanent Midnight (1998),Drama,54
902,One True Thing (1998),Drama,83
903,Rush Hour (1998),Action|Thriller,403
3144,Six-String Samurai (1998),Action|Adventure|Sci-Fi,44
2755,"Soldier's Daughter Never Cries, A (1998)",Drama,43
3501,Somewhere in the City (1997),Drama,1
93,Ronin (1998),Action|Crime|Thriller,572
2259,Urban Legend (1998),Horror|Thriller,168
2344,Clay Pigeons (1998),Crime,89
3065,Monument Ave. (1998),Crime,8
269,Pecker (1998),Comedy|Drama,227
3324,"Sheltering Sky, The (1990)",Drama,43
2447,Bandit Queen (1994),Drama,32
2330,If.... (1968),Drama,37
2875,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,24
989,Them! (1954),Sci-Fi|Thriller|War,192
990,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,512
275,"Player, The (1992)",Comedy|Drama,681
2089,Stardust Memories (1980),Comedy|Drama,85
283,Edward Scissorhands (1990),Drama|Romance,1068
1788,Overnight Delivery (1996),Romance,16
3066,Shadrach (1998),Drama,17
30,Antz (1998),Animation|Children's,445
2613,"Impostors, The (1998)",Comedy,49
1152,"Night at the Roxbury, A (1998)",Comedy,103
472,What Dreams May Come (1998),Drama|Romance,238
3095,Strangeland (1998),Thriller,11
3551,"Battle of the Sexes, The (1959)",Comedy,3
617,"Producers, The (1968)",Comedy|Musical,454
1303,History of the World: Part I (1981),Comedy,262
534,My Cousin Vinny (1992),Comedy,759
1542,Nashville (1975),Drama|Musical,228
3289,Love Is the Devil (1998),Drama,6
2795,Slam (1998),Drama,17
801,Holy Man (1998),Comedy,65
2853,One Tough Cop (1998),Action|Drama,30
3686,Detroit 9000 (1973),Action|Crime,1
3683,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,2
2008,"Mighty, The (1998)",Drama,98
968,2010 (1984),Mystery|Sci-Fi,328
108,Children of a Lesser God (1986),Drama,231
1352,"Elephant Man, The (1980)",Drama,329
492,Beloved (1998),Drama,76
1909,Bride of Chucky (1998),Horror|Thriller,103
640,Practical Magic (1998),Drama|Romance,161
3293,"Alarmist, The (1997)",Comedy,7
334,Happiness (1998),Comedy,224
503,Apt Pupil (1998),Drama|Thriller,129
20,Pleasantville (1998),Comedy,807
1265,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,196
362,"Cruise, The (1998)",Documentary,22
505,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,821
805,Orgazmo (1997),Comedy,85
3139,Shattered Image (1998),Drama|Thriller,12
2361,Tales from the Darkside: The Movie (1990),Horror,68
1911,Vampires (1998),Horror,123
506,American History X (1998),Drama,444
2628,Hands on a Hard Body (1996),Documentary,60
1630,Living Out Loud (1998),Comedy|Romance,119
3329,Belly (1998),Crime|Drama,5
219,Gods and Monsters (1998),Drama,402
1665,"Siege, The (1998)",Action|Thriller,285
810,"Waterboy, The (1998)",Comedy,301
435,Elizabeth (1998),Drama,661
223,Velvet Goldmine (1998),Drama,89
1139,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,214
1776,I'll Be Home For Christmas (1998),Comedy|Romance,15
24,Meet Joe Black (1998),Romance,238
2084,Dancing at Lughnasa (1998),Drama,26
3163,Hard Core Logo (1996),Comedy,7
2413,"Naked Man, The (1998)",Drama,1
1562,Runaway Train (1985),Action|Adventure|Drama|Thriller,148
2874,Desert Bloom (1986),Drama,33
984,"Stepford Wives, The (1975)",Sci-Fi|Thriller,201
2249,"Pope of Greenwich Village, The (1984)",Action,67
1079,Sid and Nancy (1986),Drama,199
1917,Mona Lisa (1986),Comedy|Thriller,119
3346,Heart Condition (1990),Comedy,17
2702,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,83
1310,"Big Chill, The (1983)",Comedy|Drama,613
120,Enemy of the State (1998),Action|Thriller,684
2187,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,103
4,"Bug's Life, A (1998)",Animation|Children's|Comedy,1228
1786,Celebrity (1998),Comedy,72
2180,Central Station (Central do Brasil) (1998),Drama,156
3453,Savior (1998),Drama,3
129,Waking Ned Devine (1998),Comedy,477
2516,"Celebration, The (Festen) (1998)",Drama,85
2494,Pink Flamingos (1972),Comedy,107
2982,Glen or Glenda (1953),Drama,31
1474,Godzilla (Gojira) (1954),Action|Sci-Fi,217
2016,Godzilla (Gojira) (1984),Action|Sci-Fi,76
2017,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,94
212,King Kong (1933),Action|Adventure|Horror,524
1151,King Kong (1976),Action|Adventure|Horror,221
2363,King Kong Lives (1986),Action|Adventure|Horror,41
941,Desperately Seeking Susan (1985),Comedy|Romance,591
854,"Emerald Forest, The (1985)",Action|Adventure|Drama,90
730,Fletch (1985),Comedy,444
2679,Fletch Lives (1989),Comedy,156
1089,Red Sonja (1985),Action|Adventure,121
1222,Gung Ho (1986),Comedy|Drama,168
734,"Money Pit, The (1986)",Comedy,290
1156,"View to a Kill, A (1985)",Action,225
997,Lifeforce (1985),Horror|Sci-Fi,123
735,Police Academy (1984),Comedy,290
1600,Police Academy 2: Their First Assignment (1985),Comedy,161
1601,Police Academy 3: Back in Training (1986),Comedy,129
2418,Police Academy 4: Citizens on Patrol (1987),Comedy,113
1602,Police Academy 5: Assignment: Miami Beach (1988),Comedy,107
1603,Police Academy 6: City Under Siege (1989),Comedy,108
323,Babe: Pig in the City (1998),Children's|Comedy,394
1642,Home Fries (1998),Comedy|Romance,99
3041,Jerry Springer: Ringmaster (1998),Drama,39
913,Very Bad Things (1998),Comedy|Crime,150
2983,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,9
914,Psycho (1998),Crime|Horror|Thriller,189
345,Little Voice (1998),Comedy,230
922,"Simple Plan, A (1998)",Crime|Thriller,512
943,Jack Frost (1998),Comedy|Drama,140
762,Star Trek: Insurrection (1998),Action|Sci-Fi,555
923,"Prince of Egypt, The (1998)",Animation|Musical,405
350,Rushmore (1998),Comedy,855
134,Shakespeare in Love (1998),Comedy|Romance,1683
3277,Mass Appeal (1984),Drama,18
12,Miracle on 34th Street (1947),Drama,258
